date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,kas2,143.3,,,0,,,6880,,1020,,-16.7,0,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,kas3,438.95,,,258.05,,,5800,4500,5580,,-61.05,38.05,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,fett,926.53,,,3809.46,,36,12430,,20000,,-23.47,13.46,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,apajn,966.43,,,515.66,,,17080,,16430,,16.43,5.66,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,eshie,828.89,,,73.61,,,6900,,3830,,-31.11,23.61,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,swed,402.24,,,50.35,,,6750,,4860,,-7.76,-9.65,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,ccoast,937.18,,,281.93,,,16580,,6450,,27.18,1.93,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,jukw,1514.2,,,504.62,,,18680,,9920,,-5.8,-5.38,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,ankwant,141.59,,,266.02,,,3530,,5970,,-18.41,6.02,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,elub,2619.09,,,5455.26,,,26920,,62420,,-30.91,55.26,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,tako,709.19,,,235.1,,,4680,,8410,,-10.81,-44.9,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,daboa,159.68,,,716.54,,,5150,,5180,,-40.32,46.54,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,esip,226.5,,,124.86,,,2480,,4570,,-3.5,4.86,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,bawd,635.79,,,2922.79,,,7680,,24030,,5.79,22.79,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,debi,1798.51,,,629.66,,,12760,,32000,,-41.49,29.66,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,anymame,2103.17,10.08,,2970.03,10.07,,11230,,32410,,3.09,9.96,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,tetr,512.57,,,387.59,,,10640,,4630,,12.57,-2.41,,,,,,,,,,,,,,,,,,,,,,,,,
Wed.26.MAR,abokai,3653.86,,,1662.94,,,12140,,20610,,-66.14,12.94,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,odor,344.7,,,203.23,,,6350,4500,2830,,-15.3,3.23,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,shuk1,223.38,,,35.97,,,3300,,1210,,3.38,5.97,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,shuk2,206.64,20,,17.8,10,,3170,,2550,,6.64,-22.2,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,agbo,720.87,,36,871.98,,,6260,4500,3930,,-35.13,-18.02,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,oyib,1036.13,,,1538.28,,,13320,,19060,9000,16.13,48.28,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,danf,707.97,,,215.08,,,5600,,2680,,7.97,-4.92,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,TAIF,726.84,,,202.123,,36,11630,9000,6460,4500,-33.16,-3.877,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,kata,684.17,,,1506.38,,,8420,4500,5110,,-25.83,36.38,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,botw,1594.34,20.2,,1543.01,26.9,72,8050,,25540,9000,24.14,44.11,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,asha,469.01,,,653.75,,,10970,,17260,4500,19.01,33.75,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ayik,485.13,,,155.07,,,4010,,4490,,15.13,15.07,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,odum,293.1,,,174.34,,,4810,,1240,,3.1,-5.66,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ashal1,63.8,,,19.62,,,1270,,1890,,3.8,9.62,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ashal2,566.05,,,396.43,,,11180,,7780,,16.05,-3.57,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,nurse,204.17,,,142.09,,,2530,,1880,,4.17,2.09,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,mayer,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,borts,755.35,,,775.54,,,16690,,1620,,5.35,-54.46,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ablek,194.48,,,269.45,,,4400,,3350,,-5.52,19.45,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,danch,231.6,,,23.54,,,3360,,3100,,1.6,13.54,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,aman,582.84,,36,73.89,,,7230,4500,2200,,-33.16,-6.11,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,bego,748.35,,,545.18,,,7810,,14410,,8.35,25.18,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,teach,82.93,,,111.18,,,1100,,12850,,-17.07,31.18,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,asiak,523.59,,,1123.36,,,11050,,32800,,-6.41,13.36,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,kofo,122.01,20.16,,104.64,40.33,,1900,,4520,,1.85,-35.69,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ason,193.86,,,317.21,,,10150,,4500,,3.86,17.21,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,akiman,224.67,,,60.49,,,5040,,6030,,-5.33,-9.51,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,essien,285.89,,,143.08,,,7890,,2910,,-4.11,3.08,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,paky,377.57,,,79.13,,,6090,,5910,,-2.43,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,obua,337.31,,,1094.17,,,3800,,13150,,27.31,24.17,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,konko,204.61,,,101.95,,,1030,,3240,,-25.39,11.95,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,kodi,240.92,,,235.41,,,1810,,11630,,-19.08,-4.59,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,hema,1613.33,,,882.52,,,12640,,14800,,13.33,-7.48,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,toas,5485.98,,,4050.43,,,19580,,30120,,25.98,110.43,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,otaf,142.54,,,220.8,,,4680,,4770,,2.54,10.8,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,aboab,172.66,,,60.97,,,3520,,3190,,-7.34,-9.03,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,asuos,434.41,30.38,,607.66,30.3,,11250,,13100,,-25.97,-52.64,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,akrop,310.2,,,406.57,,,8610,,7460,,10.2,6.57,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,tep,215.07,,,232.38,,,6420,,5730,,-34.93,22.38,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,anyi,258.89,,,729.65,,,970,,3670,,-21.11,29.65,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ahen,78.57,,,1360.41,,,1480,,31960,,-21.43,10.41,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,abof1,546.37,,,1876.1,,72,13340,,34020,9000,-33.63,74.1,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,abof2,237.56,,,145.19,,,1970,,7320,,-2.44,5.19,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,nyin,407.59,,,840.91,,,20370,,5690,,7.59,10.91,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,adank,41.66,,,0,,,2490,,960,,-8.34,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,aboas,1177.34,,,1242.302,,,17620,,22520,,37.34,22.302,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,atagogo,175.21,,,196.2,,,2380,,2290,,5.21,6.2,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,wiam,777.26,,,215.21,,,5800,,6010,,-52.74,-24.79,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,agon,2359.158,84.32,,816.683,33.21,,17730,,7150,,4.838,-16.527,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,droman,168.53,,,279.71,,,1400,,6170,,-1.47,9.71,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ejur,348.21,,,267.81,,,3010,,8570,,-31.79,-2.19,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,agon2,246.61,,,428.45,,,7430,,7230,,16.61,-31.55,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,kube,151.16,,,340.27,,,3400,,4760,,-18.84,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,suny,430.96,30.45,,456.87,30.48,,3030,,3790,,10.51,6.39,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,yawh,445.23,,,460.28,,,2920,,6510,,-4.77,-9.72,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,mantuk,161.41,,,429.21,,,2320,,1620,,1.41,9.21,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,drob,218.31,,,383.88,,,6680,,8520,,-1.69,3.88,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,afrisi,306.03,30.34,,1078.3,40.47,,2930,,1280,,-4.31,17.83,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ntrotr,414.9,,,2030.59,,,22610,,13840,,-5.1,20.59,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,chira,219.89,,,1067.65,,,6330,,8300,,9.89,17.65,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,nsoatr,867.65,,,469.26,,,15670,,10440,,7.65,9.26,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,tnkwae,232.9,,,63.44,,,2500,,930,,2.9,23.44,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,tforik,407.42,,,37.93,,,10120,,4120,,17.42,-12.07,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,wkoase,889.36,,,546.1,,72,7590,,10560,9000,9.36,-165.9,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,mks1,133.73,,,178.75,,36,2460,,5800,4500,3.73,-17.25,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,mks2,415.72,,36,642.32,,,5420,4500,5000,,-20.28,22.32,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,mks3,344.26,,,1090.05,,,8400,,9850,4500,-5.74,10.05,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,mks4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,salt1,221.05,,,180.4,,,6000,,7450,,-8.95,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,salt2,378.84,,,181.81,,,2700,,1500,,-1.16,-8.19,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,afosu,227.62,,,93.08,,,3190,,4200,,-62.38,-6.92,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,asik,1234.75,,,382.71,,,29570,,9400,,14.75,12.71,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ajuk,437.66,,,125.16,,,5620,,5400,2250,17.66,-4.84,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,jamr,1456.4,,,292.39,,,21640,,8540,,6.4,-7.61,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,kunt,339.77,,,219.09,,,9550,,5060,4500,9.77,-10.91,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,kas1,436.74,,,299.53,,,4270,,2680,,6.74,9.53,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,kas2,163.4,,,17.33,,,6710,,1000,,-6.6,-2.67,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,kas3,505.98,,,270.32,,,5290,,5310,,-4.02,0.32,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,fett,879.32,,,3256.32,,36,11580,,21300,4500,29.32,20.32,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,apajn,816.83,,,531.37,,,16260,,15890,,-3.17,-8.63,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,eshie,657.66,,,100.41,,,6240,,3730,,-2.34,0.41,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,swed,283.82,,,156.96,,,6460,,4700,,-6.18,-3.04,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ccoast,934.55,,,373.8,,,15560,,6060,,-85.45,-16.2,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,jukw,1946.93,40,,623.94,40,,16770,,9320,,-3.07,-16.06,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,ankwant,114.46,,,258.29,,,3400,,5720,,-15.54,8.29,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,elub,2615.69,10.02,,7336.7,,,24310,,55120,,-4.33,36.7,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,tako,595.91,,,221.59,,,4110,,8200,,25.91,11.59,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,daboa,76.94,,,52.32,,,5090,,5100,,16.94,-27.68,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,esip,158.38,,,95.17,,,2320,,4470,,-1.62,-4.83,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,bawd,860.19,,,1557.61,,,6810,,22490,,-9.81,17.61,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,debi,1762.91,,216,615.47,,,37800,27000,31400,,-413.09,15.47,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,anymame,1884.49,,,2152.54,,,9350,,30270,,4.49,12.54,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,tetr,656.36,,,213.37,,,10000,,4400,,16.36,-16.63,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.27.MAR,abokai,3878.49,60,,1581.68,,,8210,,19170,,-111.51,141.68,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,odor,336.63,,,436.23,,,6000,,2410,,-13.37,16.23,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,shuk1,231.03,,,120.68,,,3070,,1090,,1.03,0.68,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,shuk2,225.11,,,45.78,,,2960,,2510,,15.11,5.78,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,agbo,499.94,,,239.36,,,5740,,3700,,-20.06,9.36,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,oyib,961.31,,,567.59,,,12350,,18520,,-8.69,27.59,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,danf,727.35,,,240.67,,,4870,,2440,,-2.65,0.67,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,TAIF,726.49,,,432.645,,,10910,,6020,,6.49,-7.355,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,kata,539.87,,,675.57,,54,7870,,8960,4500,-10.13,-28.43,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,botw,1404.66,,144,2011.99,,,24800,18000,23500,,10.66,-28.01,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,asha,630.04,,,1664.2,,,10290,,15790,,-49.96,194.2,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ayik,499.11,,,72.6,,,3500,,4410,,-10.89,-7.4,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,odum,267.36,,,147.15,,,4550,,1070,,7.36,-22.85,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ashal1,30.48,,,58.86,,,1240,,1840,,0.48,8.86,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ashal2,636.07,,,284.43,,,10530,,7500,,-13.93,4.43,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,nurse,128.55,,,94.63,55.68,,2400,,1830,,-1.45,-11.05,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,mayer,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,borts,664.22,,,760.86,,,16000,,790,,-25.78,-69.14,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ablek,272.35,,,96.6,,,4110,,3250,,-17.65,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,danch,203.47,,,121.18,,,3160,,2950,,3.47,-28.82,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,aman,544.13,,,76.51,,,6690,,2120,,4.13,-3.49,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,bego,747.07,,72,1221.52,,,16110,9000,13210,,-24.93,21.52,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,teach,107.83,,,887.94,,,5430,4500,11980,,-62.17,17.94,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,asiak,558.36,,,1361.68,,,10480,,31460,,-11.64,21.68,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,kofo,202.55,,,298.53,,,1710,,4250,,12.55,28.53,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ason,194.49,,,245.25,,,9970,,4250,,14.49,-4.75,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,akiman,210.09,,,114.64,,,4840,,5900,,10.09,-15.36,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,essien,275.02,,,395.75,,,7620,,2520,,5.02,5.75,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,paky,347.51,,,107.553,,,5760,,5790,,17.51,-12.447,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,obua,416.98,,,497.87,,,3380,,12650,,-3.02,-2.13,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,konko,381.22,,36,171.18,,,5090,4500,3090,,-94.78,21.18,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,kodi,466.99,,72,299.21,,,10400,9000,11320,,-15.01,-10.79,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,hema,1789.35,,72,903.04,,,19920,9000,13900,,-2.65,3.04,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,toas,3814.99,,,3591.15,,220,15800,,54250,27500,34.99,1.15,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,otaf,120.74,,,99.41,,,4560,,4680,,0.74,9.41,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,aboab,193.88,,,80.9,,,3320,,3100,,-6.12,-9.1,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,asuos,496.02,,,161.54,,,10740,,12910,,-13.98,-28.46,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,akrop,212.31,,,535.36,,,8410,,6940,,12.31,15.36,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,tep,280.8,,,172.62,,,6150,,5550,,10.8,-7.38,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,anyi,338.19,,,310.19,,,630,,3340,,-1.81,-19.81,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ahen,127.3,,,126.22,,,1360,,31830,,7.3,-3.78,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,abof1,1075.27,,,3241.46,,,12260,,30780,,-4.73,1.46,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,abof2,451.11,,,703.62,,,1530,,6620,,11.11,3.62,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,nyin,823.63,,,672.01,,140,19570,,22570,17500,23.63,-87.99,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,adank,28.23,,,0,,,2450,,960,,-11.77,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,aboas,805.75,,,1145.334,,,16840,,21370,,25.75,-4.666,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,atagogo,247.35,,,222.36,,,2120,,2080,,-12.65,12.36,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,wiam,1125.14,,,212.88,,,4700,,5800,,25.14,2.88,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,agon,2189.885,,,593.425,,72,15530,,15610,9000,-10.115,-18.575,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,droman,179.15,,,313.98,,,1210,,5870,,-10.85,13.98,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ejur,457.87,,,278.93,,,2550,,8290,,-2.13,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,agon2,298.18,,,296.54,,,7140,,6930,,8.18,-3.46,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,kube,217.35,,,297.44,,,3200,,4470,,17.35,7.44,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,suny,448.09,,,339.43,,,2590,,3460,,8.09,9.43,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,yawh,512.92,30.85,,245.56,,,2450,,6260,,12.07,-4.44,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,mantuk,196.14,,,1142.75,,72,2130,,9570,9000,6.14,20.75,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,drob,371.76,,,412.45,,,6320,,8120,,11.76,12.45,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,afrisi,185.92,,,1258.03,,72,2740,,9010,9000,-4.08,-83.97,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ntrotr,560.88,,,922.3,,,22070,,12910,,20.88,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,chira,312.14,,,598.44,,72,6020,,16650,9000,2.14,-123.56,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,nsoatr,771.29,,,443.11,,,14910,,10000,,11.29,3.11,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,tnkwae,275.91,,,57.87,,,2200,,890,,-24.09,17.87,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,tforik,473.94,,,151.7,,,9670,,3980,,23.94,11.7,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,wkoase,673.21,,,392.94,,,6900,,10160,,-16.79,-7.06,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,mks1,217.63,,,280.19,,,2240,,5540,,-2.37,20.19,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,mks2,391.53,,,610.42,,,5030,,4400,,1.53,10.42,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,mks3,449.9,,,957.23,,,7950,,8890,,-0.1,-2.77,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,mks4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,salt1,273.59,,,175.13,,,5760,,7250,,33.59,-24.87,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,salt2,488.1,,,69,,,12170,10000,1450,,-41.9,19,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,afosu,188.38,,,385.89,,,3000,,3810,,-1.62,-4.11,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,asik,1209.63,,,775.9,,,28390,,8630,,29.63,5.9,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,ajuk,569.13,,,238.07,,,5060,,5150,,9.13,-11.93,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,jamr,1320.18,,,382.61,,,20320,,8160,,0.18,2.61,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,kunt,402.91,,,148.78,,,9150,,4910,,2.91,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,kas1,357.9,,,208.63,,,3930,,2460,,17.9,-11.37,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,kas2,200.3,,,32.7,,,6510,,970,,0.3,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,kas3,730.83,,,125.95,,,4580,,5180,,20.83,-4.05,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,fett,1067.83,,,2637.13,49.06,,10540,,18730,,27.83,18.07,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,apajn,1193.4,,,527.62,,,15070,,15360,,3.4,-2.38,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,eshie,824.83,,,155.92,,,5420,,3570,,4.83,-4.08,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.28.MAR,swed,325.45,,,244.61,,,6130,,4450,,-4.55,-5.39,,,,,,,,,,,,,,,,,,,,,,,,,
